"Product";"Price";"Quantity";"Date"
"Lamp";"3.167,01";2;"2018-10-27"
"Teddybear";"1.228,45";4;"2018-09-07"
"Chair";"3.076,10";2;"2018-10-20"
"Lamp";"1.178,57";5;"2018-11-05"
"Lamp";"1.253,74";5;"2018-12-11"
"Teddybear";"120,92";3;"2018-05-27"
"Table";"3.296,54";3;"2018-11-21"
"Chair";"950,71";3;"2018-05-18"
"Chair";"3.842,03";1;"2018-10-27"
"Lamp";"2.046,65";2;"2018-01-13"
"Chair";"1.822,05";2;"2018-12-06"
"Teddybear";"3.216,64";4;"2018-07-12"
"Chair";"2.439,96";4;"2018-01-11"
"Chair";"2.529,94";1;"2018-05-10"
"Chair";"2.146,24";2;"2018-03-02"
"Table";"3.312,97";1;"2018-04-18"
"Lamp";"1.869,95";5;"2018-09-05"
"Lamp";"515,73";3;"2018-02-08"
"Lamp";"1.994,83";4;"2018-05-05"
"Teddybear";"2.228,35";1;"2018-05-01"
"Teddybear";"3.789,77";5;"2018-11-22"
"Table";"1.435,83";3;"2018-10-25"
"Lamp";"3.545,09";2;"2018-03-23"
"Table";"2.138,83";2;"2018-12-22"
"Lamp";"1.509,04";5;"2018-11-18"
"Table";"2.421,16";1;"2018-09-12"
"Chair";"455,34";3;"2018-01-18"
"Lamp";"156,11";3;"2018-03-02"
"Lamp";"607,05";4;"2018-10-29"
"Table";"398,32";2;"2018-03-15"
"Teddybear";"2.348,16";5;"2018-01-13"
"Chair";"639,59";4;"2018-05-08"
"Table";"1.590,06";5;"2018-11-16"
"Lamp";"3.876,70";4;"2018-11-23"
"Chair";"3.684,38";4;"2018-11-05"
"Table";"3.781,14";4;"2018-03-19"
"Teddybear";"3,29";4;"2018-10-25"
"Chair";"3.779,46";3;"2018-07-17"
"Chair";"3.128,97";5;"2018-01-29"
"Teddybear";"2.851,33";4;"2018-11-17"
"Teddybear";"3.976,17";3;"2018-07-11"
"Lamp";"465,13";3;"2018-03-28"
"Chair";"1.461,97";1;"2018-04-23"
"Teddybear";"1.517,21";4;"2018-08-10"
"Chair";"2.135,50";3;"2018-01-07"
"Chair";"1.306,80";5;"2018-12-24"
"Teddybear";"142,55";1;"2018-09-09"
"Teddybear";"3.105,89";5;"2018-10-08"
"Table";"319,35";3;"2018-01-31"
"Teddybear";"3.355,49";3;"2018-10-18"
"Lamp";"3.015,15";4;"2018-02-11"
"Chair";"761,57";1;"2018-04-01"
"Lamp";"3.247,37";3;"2018-06-24"
"Lamp";"1.661,77";4;"2018-04-30"
"Teddybear";"2.814,38";1;"2018-06-25"
"Chair";"3.772,24";2;"2018-10-06"
"Chair";"370,90";2;"2018-03-07"
"Lamp";"2.221,89";5;"2018-01-26"
"Teddybear";"1.029,04";1;"2018-05-09"
"Teddybear";"3.055,25";4;"2018-02-26"
"Teddybear";"2.813,42";5;"2018-05-04"
"Table";"2.936,56";5;"2018-05-17"
"Table";"3.713,99";1;"2018-04-19"
"Teddybear";"408,25";1;"2018-01-06"
"Table";"2.771,39";2;"2018-11-05"
"Lamp";"262,42";1;"2018-11-21"
"Table";"916,60";3;"2018-02-12"
"Lamp";"1.128,18";4;"2018-06-02"
"Table";"3.902,19";2;"2018-12-22"
"Lamp";"2.610,24";1;"2018-03-16"
"Lamp";"2.601,88";5;"2018-05-13"
"Lamp";"1.938,13";1;"2018-06-25"
"Chair";"591,65";3;"2018-07-04"
"Lamp";"227,08";1;"2018-03-24"
"Chair";"1.944,58";2;"2018-09-02"
"Table";"1.290,71";1;"2018-07-13"
"Teddybear";"1.753,24";5;"2018-01-13"
"Table";"2.073,64";3;"2018-09-04"
"Lamp";"178,40";2;"2018-11-04"
"Table";"109,92";3;"2018-04-29"
"Teddybear";"51,24";2;"2018-06-22"
"Lamp";"484,21";2;"2018-06-12"
"Chair";"1.343,80";5;"2018-04-04"
"Table";"3.719,77";2;"2018-11-28"
"Chair";"1.751,82";1;"2018-11-22"
"Teddybear";"3.035,84";3;"2018-11-16"
"Teddybear";"1.234,66";3;"2018-01-20"
"Lamp";"3.035,79";4;"2018-09-09"
"Teddybear";"3.188,87";5;"2018-11-04"
"Teddybear";"296,37";3;"2018-08-28"
"Table";"353,07";1;"2018-12-07"
"Table";"10,45";2;"2018-06-13"
"Chair";"2.188,47";5;"2018-05-30"
"Lamp";"3.710,88";3;"2018-08-23"
"Table";"2.319,69";4;"2018-02-13"
"Teddybear";"459,87";3;"2018-04-16"
"Lamp";"921,72";3;"2018-06-11"
"Chair";"3.024,03";5;"2018-04-15"
"Teddybear";"1.995,10";4;"2018-07-15"
"Lamp";"996,94";1;"2018-02-07"
"Teddybear";"2,65";5;"2018-09-26"
"Table";"1.340,55";4;"2018-06-09"
"Table";"2.676,78";4;"2018-01-17"
"Teddybear";"2.105,50";3;"2018-06-12"
"Chair";"1.635,40";5;"2018-06-18"
"Teddybear";"3.484,21";2;"2018-04-02"
"Table";"3.939,16";1;"2018-06-23"
"Teddybear";"104,60";3;"2018-10-17"
"Chair";"2.150,63";4;"2018-01-03"
"Chair";"946,39";3;"2018-08-21"
"Teddybear";"2.024,89";3;"2018-04-29"
"Table";"2.735,67";4;"2018-02-28"
"Lamp";"1.716,14";1;"2018-03-12"
"Table";"876,61";5;"2018-01-21"
"Teddybear";"2.598,18";1;"2018-09-26"
"Table";"2.338,74";5;"2018-01-23"
"Chair";"890,78";2;"2018-08-16"
"Table";"1.615,61";4;"2018-01-09"
"Chair";"3.975,49";3;"2018-04-04"
"Chair";"3.177,30";3;"2018-05-29"
"Teddybear";"1.374,52";5;"2018-10-29"
"Lamp";"2.598,02";2;"2018-12-01"
"Lamp";"398,87";1;"2018-08-26"
"Chair";"1.722,89";2;"2018-03-13"
"Table";"2.592,80";5;"2018-07-03"
"Teddybear";"3.808,75";4;"2018-05-03"
"Lamp";"2.570,28";2;"2018-04-10"
"Lamp";"17,54";1;"2018-04-30"
"Chair";"289,26";5;"2018-04-11"
"Table";"1.877,00";1;"2018-08-13"
"Chair";"3.836,19";1;"2018-07-24"
"Table";"2.874,75";2;"2018-08-19"
"Chair";"2.330,50";2;"2018-03-20"
"Chair";"2.231,94";3;"2018-07-08"
"Chair";"2.706,47";3;"2018-03-31"
"Chair";"2.499,03";2;"2018-12-24"
"Lamp";"1.472,61";5;"2018-11-22"
"Lamp";"180,30";2;"2018-01-14"
"Teddybear";"340,89";5;"2018-01-13"
"Teddybear";"2.625,88";1;"2018-05-07"
"Table";"3.890,39";2;"2018-03-07"
"Table";"1.826,11";2;"2018-12-16"
"Teddybear";"3.078,32";1;"2018-05-24"
"Lamp";"1.402,87";4;"2018-12-18"
"Lamp";"3.621,04";4;"2018-01-29"
"Chair";"504,85";5;"2018-04-21"
"Chair";"777,98";3;"2018-12-21"
"Chair";"3.759,15";2;"2018-03-10"
"Lamp";"2.583,07";4;"2018-01-29"
"Chair";"947,54";4;"2018-02-07"
"Table";"269,25";5;"2018-03-24"
"Lamp";"2.261,45";5;"2018-02-17"
"Table";"920,51";4;"2018-10-07"
"Chair";"3.867,81";4;"2018-05-30"
"Chair";"3.978,20";2;"2018-03-07"
"Table";"1.031,23";4;"2018-04-14"
"Teddybear";"3.405,15";5;"2018-05-25"
"Lamp";"3.618,01";4;"2018-07-14"
"Teddybear";"2.993,99";5;"2018-02-25"
"Lamp";"1.799,10";4;"2018-06-26"
"Chair";"3.052,95";4;"2018-10-09"
"Chair";"2.538,60";3;"2018-12-02"
"Teddybear";"2.979,88";3;"2018-08-08"
"Table";"533,24";1;"2018-02-28"
"Table";"3.630,35";5;"2018-06-08"
"Table";"2.955,08";5;"2018-12-12"
"Chair";"3.608,73";4;"2018-12-19"
"Teddybear";"2.701,05";3;"2018-08-19"
"Lamp";"3.662,88";2;"2018-01-10"
"Chair";"1.342,96";1;"2018-04-03"
"Chair";"1.621,37";1;"2018-02-02"
"Lamp";"2.308,80";2;"2018-04-08"
"Table";"3.900,49";4;"2018-11-28"
"Lamp";"1.627,91";4;"2018-10-08"
"Lamp";"3.035,00";3;"2018-03-05"
"Lamp";"418,36";1;"2018-09-14"
"Table";"2.161,96";4;"2018-07-20"
"Chair";"488,32";5;"2018-12-01"
"Teddybear";"2.084,79";1;"2018-05-28"
"Lamp";"3.083,83";1;"2018-04-27"
"Lamp";"1.526,84";4;"2018-10-16"
"Lamp";"3.001,27";1;"2018-01-12"
"Lamp";"2.636,61";2;"2018-01-25"
"Chair";"744,05";4;"2018-04-15"
"Teddybear";"2.456,01";5;"2018-05-29"
"Table";"3.741,20";3;"2018-09-05"
"Table";"1.871,33";5;"2018-01-11"
"Lamp";"3.967,13";1;"2018-08-24"
"Chair";"2.997,42";1;"2018-03-18"
"Table";"3.836,50";1;"2018-12-07"
"Teddybear";"2.439,09";5;"2018-03-04"
"Teddybear";"903,03";5;"2018-12-10"
"Chair";"3.917,88";5;"2018-08-01"
"Chair";"3.565,25";4;"2018-09-08"
"Chair";"1.684,00";4;"2018-03-30"
"Chair";"3.805,91";2;"2018-03-30"
"Teddybear";"1.317,44";3;"2018-06-05"
"Lamp";"912,55";5;"2018-07-24"
"Chair";"3.212,30";3;"2018-02-27"
"Table";"800,63";3;"2018-11-04"
"Lamp";"2.442,39";5;"2018-06-14"
"Table";"2.768,21";3;"2018-01-10"
"Lamp";"1.101,07";2;"2018-11-09"
"Lamp";"2.116,38";2;"2018-04-07"
"Lamp";"139,09";5;"2018-08-15"
"Teddybear";"318,02";1;"2018-02-14"
"Lamp";"886,30";1;"2018-03-21"
"Table";"2.299,43";1;"2018-05-08"
"Lamp";"2.058,42";2;"2018-03-24"
"Lamp";"798,01";4;"2018-01-03"
"Teddybear";"2.479,75";5;"2018-06-12"
"Lamp";"3.739,31";4;"2018-04-02"
"Chair";"2.222,09";2;"2018-09-23"
"Lamp";"2.286,99";4;"2018-09-03"
"Lamp";"2.575,28";5;"2018-08-26"
"Lamp";"2.981,20";4;"2018-10-19"
"Lamp";"432,83";1;"2018-05-15"
"Chair";"2.854,69";4;"2018-03-13"
"Teddybear";"2.063,11";1;"2018-07-28"
"Chair";"3.028,18";3;"2018-12-31"
"Chair";"627,40";5;"2018-11-10"
"Lamp";"1.129,46";3;"2018-02-16"
"Table";"1.492,14";4;"2018-03-08"
"Teddybear";"3.977,53";1;"2018-04-03"
"Table";"3.076,08";1;"2018-09-26"
"Lamp";"3.655,81";5;"2018-05-29"
"Teddybear";"621,85";2;"2018-01-30"
"Lamp";"2.627,38";4;"2018-05-23"
"Lamp";"3.034,60";3;"2018-06-15"
"Chair";"1.357,59";4;"2018-10-13"
"Teddybear";"2.415,87";4;"2018-01-26"
"Chair";"1.637,22";5;"2018-12-14"
"Table";"714,39";1;"2018-05-02"
"Chair";"1.115,23";5;"2018-09-05"
"Lamp";"3.820,22";1;"2018-07-11"
"Table";"3.456,33";1;"2018-12-10"
"Chair";"1.518,87";4;"2018-04-23"
"Table";"1.504,90";5;"2018-08-27"
"Teddybear";"500,66";4;"2018-08-27"
"Chair";"3.976,05";4;"2018-11-08"
"Table";"3.836,92";4;"2018-03-08"
"Table";"1.361,45";2;"2018-01-19"
"Lamp";"3.661,73";5;"2018-05-31"
"Chair";"949,58";3;"2018-10-24"
"Lamp";"3.313,76";3;"2018-03-04"
"Lamp";"510,45";3;"2018-10-30"
"Chair";"1.871,74";3;"2018-05-05"
"Teddybear";"2.081,62";5;"2018-11-08"
"Teddybear";"149,62";5;"2018-10-08"
"Lamp";"1.222,85";2;"2018-08-08"
"Lamp";"2.568,69";5;"2018-10-06"
"Table";"925,50";5;"2018-05-27"
"Chair";"1.541,40";1;"2018-06-26"
"Table";"1.347,77";5;"2018-12-04"
"Chair";"874,97";5;"2018-01-02"
"Lamp";"444,80";1;"2018-10-02"
"Teddybear";"939,84";3;"2018-09-24"
"Teddybear";"3.531,25";1;"2018-01-02"
"Teddybear";"3.855,67";4;"2018-12-08"
"Chair";"3.937,25";5;"2018-01-08"
"Lamp";"334,87";5;"2018-03-28"
"Teddybear";"2.599,30";1;"2018-06-29"
"Lamp";"3.895,82";3;"2018-08-07"
"Lamp";"3.556,42";3;"2018-03-10"
"Lamp";"2.556,93";2;"2018-03-23"
"Table";"2.829,17";4;"2018-11-19"
"Lamp";"2.811,95";2;"2018-12-13"
"Lamp";"2.191,56";1;"2018-04-12"
"Chair";"3.178,98";2;"2018-08-10"
"Chair";"580,37";1;"2018-03-17"
"Lamp";"1.755,99";5;"2018-08-20"
"Chair";"25,99";2;"2018-09-30"
"Table";"945,19";1;"2018-12-27"
"Table";"3.492,43";2;"2018-06-11"
"Teddybear";"900,28";5;"2018-02-13"
"Chair";"476,43";2;"2018-06-14"
"Teddybear";"3.135,26";3;"2018-05-29"
"Lamp";"2.721,58";1;"2018-05-23"
"Table";"3.513,00";1;"2018-12-27"
"Chair";"1.796,21";3;"2018-07-17"
"Chair";"3.691,28";4;"2018-02-21"
"Chair";"41,22";2;"2018-04-18"
"Table";"531,66";2;"2018-07-15"
"Teddybear";"2.650,76";1;"2018-05-22"
"Lamp";"3.610,87";2;"2018-04-07"
"Teddybear";"72,25";5;"2018-03-22"
"Table";"1.057,82";4;"2018-04-13"
"Table";"1.840,48";4;"2018-07-31"
"Lamp";"3.760,57";2;"2018-01-24"
"Chair";"2.800,68";5;"2018-07-11"
"Teddybear";"2.584,23";2;"2018-12-07"
"Teddybear";"677,52";5;"2018-06-06"
"Table";"3.948,95";2;"2018-07-30"
"Teddybear";"803,30";3;"2018-08-07"
"Lamp";"475,59";1;"2018-04-03"
"Lamp";"2.082,75";2;"2018-05-30"
"Lamp";"2.520,65";5;"2018-01-22"
"Chair";"3.407,22";1;"2018-01-18"
"Chair";"3.006,11";4;"2018-11-14"
"Table";"278,37";5;"2018-08-10"
"Teddybear";"1.854,82";1;"2018-04-30"
"Teddybear";"172,50";2;"2018-06-26"
"Lamp";"1.296,07";1;"2018-03-23"
"Table";"1.179,49";2;"2018-10-10"
"Chair";"2.297,69";4;"2018-03-26"
"Teddybear";"1.179,28";1;"2018-04-06"
"Teddybear";"792,06";3;"2018-02-17"
"Lamp";"1.819,61";2;"2018-09-20"
"Lamp";"2.031,98";5;"2018-06-21"
"Lamp";"263,72";2;"2018-06-15"
"Lamp";"3.001,92";5;"2018-07-08"
"Chair";"669,20";2;"2018-04-17"
"Lamp";"3.504,79";4;"2018-10-26"
"Teddybear";"1.841,19";4;"2018-04-19"
"Table";"2.316,49";2;"2018-04-09"
"Teddybear";"1.263,57";5;"2018-11-07"
"Chair";"1.975,21";1;"2018-04-20"
"Teddybear";"3.075,24";3;"2018-12-23"
"Teddybear";"2.646,61";2;"2018-11-19"
"Lamp";"2.149,59";5;"2018-05-19"
"Chair";"1.844,37";1;"2018-04-14"
"Table";"534,42";5;"2018-07-29"
"Chair";"845,06";2;"2018-07-15"
"Lamp";"1.674,69";4;"2018-11-22"
"Lamp";"3.811,41";5;"2018-11-25"
"Lamp";"1.794,10";3;"2018-05-22"
"Lamp";"3.651,56";4;"2018-07-27"
"Chair";"2.494,64";1;"2018-03-27"
"Teddybear";"253,23";1;"2018-02-17"
"Lamp";"831,13";5;"2018-05-17"
"Chair";"3.519,00";2;"2018-08-16"
"Lamp";"1.099,60";2;"2018-01-13"
"Table";"2.990,54";2;"2018-04-28"
"Teddybear";"3.564,20";2;"2018-12-01"
"Lamp";"2.559,86";2;"2018-06-20"
"Teddybear";"897,18";1;"2018-07-23"
"Chair";"3.442,96";4;"2018-05-22"
"Chair";"2.761,91";1;"2018-07-02"
"Teddybear";"3.822,41";2;"2018-01-06"
"Teddybear";"436,81";5;"2018-06-10"
"Lamp";"3.269,72";2;"2018-03-23"
"Chair";"1.666,61";4;"2018-02-26"
"Teddybear";"516,51";4;"2018-01-02"
"Table";"3.309,66";2;"2018-02-16"
"Chair";"1.564,12";5;"2018-12-02"
"Lamp";"1.208,22";2;"2018-07-02"
"Lamp";"154,19";4;"2018-05-12"
"Teddybear";"3.799,20";1;"2018-03-27"
"Chair";"2.976,60";2;"2018-08-24"
"Table";"87,28";1;"2018-04-10"
"Table";"767,07";4;"2018-10-19"
"Chair";"149,82";1;"2018-09-20"
"Lamp";"3.298,38";2;"2018-05-25"
"Teddybear";"2.834,55";5;"2018-03-31"
"Lamp";"1.731,95";4;"2018-07-19"
"Teddybear";"2.757,98";1;"2018-08-08"
"Table";"2.558,05";3;"2018-12-13"
"Table";"3.939,51";2;"2018-04-08"
"Lamp";"1.151,28";3;"2018-09-26"
"Chair";"3.144,89";3;"2018-12-14"
"Teddybear";"1.635,88";2;"2018-08-20"
"Teddybear";"1.679,92";5;"2018-07-08"
"Teddybear";"3.237,79";1;"2018-03-17"
"Chair";"2.891,44";2;"2018-06-24"
"Teddybear";"1.954,86";4;"2018-04-27"
"Table";"531,95";5;"2018-07-01"
"Table";"1.724,94";3;"2018-01-02"
"Table";"2.091,43";4;"2018-02-11"
"Teddybear";"3.674,53";1;"2018-05-20"
"Chair";"2.356,70";4;"2018-02-13"
"Teddybear";"55,41";1;"2018-04-01"
"Chair";"3.607,19";4;"2018-11-30"
"Chair";"708,57";2;"2018-01-13"
"Chair";"2.461,64";3;"2018-10-19"
"Table";"2.044,53";4;"2018-09-06"
"Lamp";"2.324,31";2;"2018-09-16"
"Lamp";"1.226,00";4;"2018-06-02"
"Teddybear";"2.616,64";3;"2018-04-15"
"Lamp";"3.435,65";3;"2018-11-18"
"Table";"3.610,62";1;"2018-10-20"
"Teddybear";"720,37";5;"2018-05-11"
"Teddybear";"974,37";1;"2018-07-17"
"Chair";"2.983,21";4;"2018-10-22"
"Chair";"349,95";4;"2018-01-11"
"Lamp";"1.155,77";1;"2018-08-07"
"Chair";"1.293,37";2;"2018-10-11"
"Lamp";"408,80";5;"2018-10-13"
"Teddybear";"2.815,14";4;"2018-09-16"
"Teddybear";"2.784,32";3;"2018-04-19"
"Table";"3.173,68";1;"2018-04-18"
"Lamp";"1.082,41";1;"2018-04-06"
"Chair";"524,51";4;"2018-04-18"
"Chair";"1.875,29";2;"2018-06-21"
"Chair";"1.770,56";1;"2018-09-28"
"Chair";"111,38";2;"2018-08-29"
"Lamp";"3.945,73";4;"2018-04-06"
"Teddybear";"2.314,60";1;"2018-12-31"
"Table";"760,71";5;"2018-12-27"
"Lamp";"3.040,94";2;"2018-06-21"
"Chair";"2.112,64";2;"2018-05-10"
"Lamp";"977,96";2;"2018-04-09"
"Chair";"3.853,35";3;"2018-01-04"
"Table";"2.950,53";2;"2018-02-15"
"Table";"1.702,32";5;"2018-12-23"
"Teddybear";"679,41";2;"2018-05-04"
"Teddybear";"1.210,87";5;"2018-09-27"
"Table";"36,12";4;"2018-04-07"
"Lamp";"2.491,86";3;"2018-05-21"
"Table";"1.923,08";1;"2018-03-09"
"Teddybear";"1.817,16";4;"2018-07-16"
"Table";"1.141,90";2;"2018-11-12"
"Table";"2.412,32";1;"2018-08-13"
"Teddybear";"2.801,74";5;"2018-10-10"
"Chair";"1.194,29";3;"2018-06-27"
"Teddybear";"1.112,70";2;"2018-07-22"
"Table";"374,71";3;"2018-03-03"
"Lamp";"3.866,39";1;"2018-08-21"
"Chair";"3.179,86";2;"2018-01-05"
"Teddybear";"685,09";5;"2018-11-20"
"Teddybear";"397,13";5;"2018-08-30"
"Lamp";"1.596,84";3;"2018-12-02"
"Teddybear";"3.583,39";5;"2018-03-28"
"Lamp";"43,50";3;"2018-11-19"
"Table";"216,12";4;"2018-11-30"
"Table";"2.316,02";1;"2018-03-11"
"Teddybear";"741,66";5;"2018-06-28"
"Chair";"2.098,33";3;"2018-11-22"
"Chair";"1.254,47";5;"2018-05-13"
"Teddybear";"220,83";4;"2018-01-17"
"Chair";"3.138,38";4;"2018-12-29"
"Teddybear";"3.965,45";1;"2018-06-14"
"Teddybear";"1.914,49";4;"2018-01-11"
"Lamp";"839,04";3;"2018-07-08"
"Table";"1.462,89";5;"2018-03-01"
"Chair";"3.547,96";2;"2018-11-18"
"Table";"1.642,48";2;"2018-10-22"
"Chair";"1.559,30";5;"2018-07-09"
"Lamp";"1.767,87";2;"2018-11-23"
"Table";"2.095,63";4;"2018-06-07"
"Chair";"569,74";5;"2018-02-13"
"Lamp";"2.416,77";4;"2018-07-10"
"Table";"3.025,10";5;"2018-09-04"
"Lamp";"1.678,10";3;"2018-01-02"
"Lamp";"2.374,07";3;"2018-12-01"
"Table";"2.160,40";2;"2018-01-25"
"Table";"740,02";1;"2018-12-29"
"Teddybear";"1.116,82";5;"2018-09-29"
"Chair";"2.506,16";2;"2018-02-20"
"Teddybear";"3.966,15";2;"2018-02-21"
"Lamp";"1.603,59";5;"2018-08-06"
"Lamp";"3.393,26";1;"2018-06-20"
"Lamp";"2.059,53";3;"2018-07-17"
"Table";"2.860,49";1;"2018-08-07"
"Lamp";"1.907,22";3;"2018-04-25"
"Teddybear";"2.696,72";2;"2018-05-17"
"Lamp";"2.188,12";4;"2018-05-20"
"Chair";"2.548,91";5;"2018-04-11"
"Chair";"1.975,54";5;"2018-08-14"
"Teddybear";"1.543,64";3;"2018-09-15"
"Lamp";"2.397,21";3;"2018-12-01"
"Chair";"1.059,88";2;"2018-07-02"
"Table";"3.145,72";1;"2018-12-17"
"Chair";"383,01";3;"2018-02-11"
"Teddybear";"1.462,55";2;"2018-09-20"
"Chair";"3.108,80";1;"2018-07-27"
"Teddybear";"2.269,28";1;"2018-06-02"
"Teddybear";"3.718,39";4;"2018-12-25"
"Chair";"3.023,73";1;"2018-02-08"
"Table";"1.911,53";1;"2018-11-15"
"Lamp";"1.543,55";3;"2018-01-16"
"Table";"2.099,45";3;"2018-08-25"
"Chair";"107,13";4;"2018-06-11"
"Table";"309,14";5;"2018-02-07"
"Lamp";"2.519,44";1;"2018-03-22"
"Table";"2.794,66";1;"2018-03-08"
"Lamp";"3.001,18";1;"2018-06-28"
"Chair";"786,35";1;"2018-09-13"
"Table";"2.909,93";4;"2018-06-26"
"Teddybear";"3.608,11";3;"2018-04-06"
"Chair";"260,80";2;"2018-03-28"
"Chair";"2.476,84";5;"2018-02-16"
"Table";"2.705,05";2;"2018-01-19"
"Lamp";"3.842,07";4;"2018-12-29"
"Teddybear";"1.121,67";1;"2018-03-24"
"Lamp";"1.107,71";4;"2018-02-23"
"Table";"1.533,11";2;"2018-09-20"
"Teddybear";"774,20";4;"2018-09-02"
"Teddybear";"1.070,69";5;"2018-09-21"
"Chair";"2.706,85";1;"2018-05-06"
"Lamp";"1.512,82";3;"2018-06-18"
"Chair";"2.616,09";5;"2018-04-10"
"Chair";"769,64";5;"2018-05-11"
"Teddybear";"1.149,58";4;"2018-11-10"
"Teddybear";"2.261,58";3;"2018-02-17"
"Chair";"2.614,73";3;"2018-02-01"
"Chair";"2.638,06";3;"2018-07-17"
"Chair";"2.547,43";1;"2018-12-04"
"Table";"470,35";5;"2018-08-03"
"Teddybear";"2.818,67";2;"2018-08-04"
"Lamp";"2.284,64";2;"2018-11-14"
"Teddybear";"2.858,40";3;"2018-11-01"
"Chair";"387,93";5;"2018-10-26"
"Teddybear";"3.996,27";4;"2018-02-10"
"Table";"2.706,26";3;"2018-10-01"
"Table";"1.018,04";4;"2018-07-07"
"Table";"1.528,68";3;"2018-09-20"
"Lamp";"1.842,54";3;"2018-08-13"
"Lamp";"3.396,37";2;"2018-02-27"
"Teddybear";"803,87";5;"2018-02-28"
"Lamp";"3.604,09";5;"2018-10-03"
"Teddybear";"751,09";3;"2018-09-13"
"Table";"645,39";3;"2018-08-13"
"Lamp";"2.270,24";2;"2018-03-16"
"Teddybear";"3.494,48";5;"2018-08-03"
"Teddybear";"944,98";2;"2018-12-11"
"Table";"2.961,10";1;"2018-10-23"
"Teddybear";"1.609,44";3;"2018-04-27"
"Teddybear";"2.713,53";5;"2018-04-18"
"Table";"674,60";3;"2018-11-03"
"Lamp";"1.315,53";1;"2018-11-14"
"Table";"439,12";1;"2018-02-08"
"Lamp";"2.916,55";1;"2018-06-25"
"Chair";"1.506,86";5;"2018-08-19"
"Lamp";"371,42";4;"2018-12-23"
"Lamp";"750,35";4;"2018-05-09"
"Table";"1.900,72";3;"2018-04-17"
"Lamp";"2.402,71";3;"2018-10-04"
"Table";"3.259,00";1;"2018-06-12"
"Chair";"3.869,01";1;"2018-06-16"
"Teddybear";"1.450,78";5;"2018-01-04"
"Table";"2.791,96";1;"2018-09-30"
"Lamp";"28,18";1;"2018-12-03"
"Lamp";"279,61";3;"2018-10-10"
"Lamp";"303,46";3;"2018-04-19"
"Teddybear";"279,93";1;"2018-12-22"
"Chair";"3.491,10";1;"2018-10-11"
"Chair";"3.211,57";3;"2018-09-14"
"Chair";"1.996,51";5;"2018-01-03"
"Lamp";"3.519,39";1;"2018-04-07"
"Lamp";"3.359,47";1;"2018-10-13"
"Table";"1.868,99";3;"2018-03-13"
"Lamp";"1.547,35";3;"2018-01-19"
"Table";"2.169,69";1;"2018-05-14"
"Chair";"3.953,26";2;"2018-11-07"
"Teddybear";"505,48";3;"2018-03-25"
"Lamp";"1.575,54";4;"2018-07-12"
"Table";"2.893,33";2;"2018-08-01"
"Lamp";"189,17";1;"2018-05-07"
"Teddybear";"1.299,97";1;"2018-06-25"
"Lamp";"2.097,62";1;"2018-09-16"
"Lamp";"625,62";1;"2018-10-01"
"Teddybear";"1.263,83";3;"2018-05-28"
"Chair";"2.213,29";3;"2018-04-11"
"Table";"2.447,48";4;"2018-09-03"
"Lamp";"3.391,78";4;"2018-05-14"
"Lamp";"503,89";3;"2018-02-13"
"Teddybear";"1.740,48";4;"2018-05-17"
"Table";"3.113,16";5;"2018-10-27"
"Chair";"414,03";4;"2018-04-09"
"Teddybear";"161,69";1;"2018-07-02"
"Teddybear";"2.156,63";5;"2018-11-01"
"Table";"1.310,02";3;"2018-03-31"
"Table";"2.478,09";3;"2018-07-30"
"Lamp";"2.510,11";3;"2018-02-13"
"Table";"1.830,22";5;"2018-10-24"
"Lamp";"759,63";2;"2018-03-08"
"Lamp";"1.770,89";3;"2018-06-17"
"Table";"2.820,55";3;"2018-06-09"
"Table";"48,75";4;"2018-05-22"
"Teddybear";"991,54";5;"2018-12-27"
"Chair";"3.205,69";3;"2018-01-09"
"Chair";"2.696,75";3;"2018-04-18"
"Lamp";"2.903,94";5;"2018-12-07"
"Table";"2.555,67";1;"2018-07-10"
"Table";"2.139,90";4;"2018-06-17"
"Table";"1.163,31";3;"2018-04-14"
"Lamp";"330,08";5;"2018-05-25"
"Chair";"2.476,80";5;"2018-06-28"
"Table";"3.852,68";4;"2018-02-21"
"Table";"914,10";3;"2018-02-25"
"Lamp";"1.145,15";1;"2018-09-08"
"Chair";"879,14";5;"2018-09-15"
"Table";"660,59";5;"2018-05-04"
"Chair";"1.074,15";3;"2018-09-24"
"Chair";"90,84";4;"2018-04-09"
"Table";"1.639,07";5;"2018-05-21"
"Teddybear";"3.669,56";4;"2018-09-04"
"Chair";"1.790,40";5;"2018-04-28"
"Teddybear";"3.100,73";4;"2018-01-08"
"Teddybear";"211,69";3;"2018-03-31"
"Teddybear";"1.778,02";5;"2018-05-15"
"Teddybear";"751,57";3;"2018-11-18"
"Lamp";"235,98";5;"2018-01-10"
"Teddybear";"2.438,62";4;"2018-04-25"
"Chair";"2.969,38";5;"2018-06-21"
"Chair";"1.805,38";5;"2018-10-17"
"Lamp";"3.033,20";2;"2018-12-03"
"Lamp";"1.681,43";1;"2018-09-11"
"Table";"2.572,88";4;"2018-11-29"
"Teddybear";"259,96";5;"2018-03-15"
"Teddybear";"1.297,20";4;"2018-08-31"
"Chair";"2.035,76";5;"2018-12-23"
"Teddybear";"417,06";5;"2018-05-22"
"Teddybear";"844,73";3;"2018-10-23"
"Table";"3.143,20";4;"2018-02-15"
"Teddybear";"1.314,73";2;"2018-04-21"
"Teddybear";"2.078,91";4;"2018-07-28"
